2026-03-23 11:10:10 [INFO] etl.main | etl_run:111 | 
2026-03-23 11:10:10 [INFO] etl.main | etl_run:111 | 
2026-03-23 11:10:10 [INFO] etl.main | etl_run:112 | ============================================================
2026-03-23 11:10:10 [INFO] etl.main | etl_run:112 | ============================================================
2026-03-23 11:10:10 [INFO] etl.main | etl_run:113 |   ETL PIPELINE STARTED | BatchDate: 2026-03-23
2026-03-23 11:10:10 [INFO] etl.main | etl_run:113 |   ETL PIPELINE STARTED | BatchDate: 2026-03-23
2026-03-23 11:10:10 [INFO] etl.main | etl_run:114 | ============================================================
2026-03-23 11:10:10 [INFO] etl.main | etl_run:114 | ============================================================
2026-03-23 11:10:10 [INFO] etl.main | etl_run:124 | 
2026-03-23 11:10:10 [INFO] etl.main | etl_run:124 | 
2026-03-23 11:10:10 [INFO] etl.main | etl_run:125 | >>> [PHASE 1] EXTRACT & LOAD TO STAGING
2026-03-23 11:10:10 [INFO] etl.main | etl_run:125 | >>> [PHASE 1] EXTRACT & LOAD TO STAGING
2026-03-23 11:10:25 [WARNING] etl.main | get_watermark:51 | Failed to get watermark for STG_SalesRaw: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)'). Using default.
2026-03-23 11:10:25 [WARNING] etl.main | get_watermark:51 | Failed to get watermark for STG_SalesRaw: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)'). Using default.
2026-03-23 11:10:25 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-01': 2465 rows
2026-03-23 11:10:26 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-02': 1840 rows
2026-03-23 11:10:26 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-03': 2348 rows
2026-03-23 11:10:26 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-04': 2147 rows
2026-03-23 11:10:26 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-05': 2226 rows
2026-03-23 11:10:27 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-06': 2505 rows
2026-03-23 11:10:27 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-07': 2359 rows
2026-03-23 11:10:27 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-08': 2422 rows
2026-03-23 11:10:28 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-09': 2168 rows
2026-03-23 11:10:28 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-10': 2352 rows
2026-03-23 11:10:28 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-11': 3004 rows
2026-03-23 11:10:29 [INFO] etl.extract | extract_sales:98 |   Read sheet '2025-12': 3064 rows
2026-03-23 11:10:29 [INFO] etl.extract | extract_sales:124 | Watermark filter: 28900 → 11762 rows (watermark=2020-01-01)
2026-03-23 11:10:29 [INFO] etl.extract | extract_sales:142 | Extracted 11762 sales records from BaoCaoDoanhThu_2025.xlsx
2026-03-23 11:10:44 [ERROR] etl.load | load:74 | Failed to load to STG_SalesRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-03-23 11:10:44 [WARNING] etl.load | _fallback_insert:80 | Using row-by-row fallback for STG_SalesRaw
2026-03-23 11:10:59 [ERROR] etl.main | etl_run:142 |   Sales extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:10:59 [ERROR] etl.main | etl_run:142 |   Sales extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:11:00 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-01': 7750 rows
2026-03-23 11:11:00 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-02': 7000 rows
2026-03-23 11:11:01 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-03': 7750 rows
2026-03-23 11:11:01 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-04': 7500 rows
2026-03-23 11:11:02 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-05': 7750 rows
2026-03-23 11:11:03 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-06': 7500 rows
2026-03-23 11:11:04 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-07': 7750 rows
2026-03-23 11:11:04 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-08': 7750 rows
2026-03-23 11:11:05 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-09': 7500 rows
2026-03-23 11:11:06 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-10': 7750 rows
2026-03-23 11:11:06 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-11': 7500 rows
2026-03-23 11:11:07 [INFO] etl.extract | extract_inventory:74 |   Read sheet '2025-12': 7750 rows
2026-03-23 11:11:07 [INFO] etl.extract | extract_inventory:110 | Extracted 36000 inventory records from QuanLyKho_2025.xlsx
2026-03-23 11:11:22 [ERROR] etl.load | load:74 | Failed to load to STG_InventoryRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-03-23 11:11:22 [WARNING] etl.load | _fallback_insert:80 | Using row-by-row fallback for STG_InventoryRaw
2026-03-23 11:11:37 [ERROR] etl.main | etl_run:152 |   Inventory extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:11:37 [ERROR] etl.main | etl_run:152 |   Inventory extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:11:37 [INFO] etl.extract | extract_product:90 | Product deduplication: 50 → 50 rows
2026-03-23 11:11:37 [INFO] etl.extract | extract_product:92 | Extracted 50 products from DanhMucSanPham.csv
2026-03-23 11:11:52 [ERROR] etl.load | load:74 | Failed to load to STG_ProductRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-03-23 11:11:52 [WARNING] etl.load | _fallback_insert:80 | Using row-by-row fallback for STG_ProductRaw
2026-03-23 11:12:07 [ERROR] etl.main | etl_run:162 |   Product extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:12:07 [ERROR] etl.main | etl_run:162 |   Product extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:12:07 [INFO] etl.extract | extract_customer:96 | Customer deduplication: 30 → 30 rows
2026-03-23 11:12:07 [INFO] etl.extract | extract_customer:98 | Extracted 30 customers from DanhSachKhachHang.csv
2026-03-23 11:12:23 [ERROR] etl.load | load:74 | Failed to load to STG_CustomerRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-03-23 11:12:23 [WARNING] etl.load | _fallback_insert:80 | Using row-by-row fallback for STG_CustomerRaw
2026-03-23 11:12:38 [ERROR] etl.main | etl_run:172 |   Customer extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:12:38 [ERROR] etl.main | etl_run:172 |   Customer extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:12:38 [INFO] etl.extract | extract_store:93 | Store deduplication: 5 → 5 rows
2026-03-23 11:12:38 [INFO] etl.extract | extract_store:95 | Extracted 5 stores from DanhSachCuaHang.csv
2026-03-23 11:12:53 [ERROR] etl.load | load:74 | Failed to load to STG_StoreRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-03-23 11:12:53 [WARNING] etl.load | _fallback_insert:80 | Using row-by-row fallback for STG_StoreRaw
2026-03-23 11:13:08 [ERROR] etl.main | etl_run:182 |   Store extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:13:08 [ERROR] etl.main | etl_run:182 |   Store extraction failed: ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
2026-03-23 11:13:08 [INFO] etl.extract | extract_employee:82 | Employee deduplication: 20 → 20 rows
2026-03-23 11:13:08 [INFO] etl.extract | extract_employee:84 | Extracted 20 employees from DanhSachNhanVien.csv
2026-03-23 11:13:23 [ERROR] etl.load | load:74 | Failed to load to STG_EmployeeRaw: (pyodbc.OperationalError) ('HYT00', '[HYT00] [Microsoft][ODBC Driver 17 for SQL Server]Login timeout expired (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/e3q8)
